State Abbreviation,State FIPS Code,County FIPS Code,FIPS Entity Code,ANSI Code,GU Name,Entity Description
WV,54,079,00000,01550046,Putnam,County
WV,54,081,00000,01550047,Raleigh,County
WV,54,083,00000,01550048,Randolph,County
WV,54,085,00000,01689049,Ritchie,County
WV,54,087,00000,01550050,Roane,County
WV,54,089,00000,01557805,Summers,County
WV,54,091,00000,01689856,Taylor,County
WV,54,093,00000,01689423,Tucker,County
WV,54,095,00000,01678706,Tyler,County
WV,54,097,00000,01696800,Upshur,County
WV,54,099,00000,01550056,Wayne,County
WV,54,101,00000,01550057,Webster,County
WV,54,103,00000,01717836,Wetzel,County
WV,54,105,00000,01678877,Wirt,County
WV,54,107,00000,01560558,Wood,County
WV,54,109,00000,01550061,Wyoming,County
WI,55,001,00000,01581060,Adams,County
WI,55,003,00000,01581061,Ashland,County
WI,55,005,00000,01581062,Barron,County
WI,55,007,00000,01581063,Bayfield,County
WI,55,009,00000,01581064,Brown,County
WI,55,011,00000,01581065,Buffalo,County
WI,55,013,00000,01581066,Burnett,County
WI,55,015,00000,01581067,Calumet,County
WI,55,017,00000,01581068,Chippewa,County
WI,55,019,00000,01581069,Clark,County
WI,55,021,00000,01581070,Columbia,County
WI,55,023,00000,01581071,Crawford,County
WI,55,025,00000,01581072,Dane,County
WI,55,027,00000,01581073,Dodge,County
WI,55,029,00000,01581074,Door,County
WI,55,031,00000,01581075,Douglas,County
WI,55,033,00000,01581076,Dunn,County
WI,55,035,00000,01581077,Eau Claire,County
WI,55,037,00000,01581078,Florence,County
WI,55,039,00000,01581079,Fond du Lac,County
WI,55,041,00000,01581080,Forest,County
WI,55,043,00000,01581081,Grant,County
WI,55,045,00000,01581082,Green,County
WI,55,047,00000,01581083,Green Lake,County
WI,55,049,00000,01581084,Iowa,County
WI,55,051,00000,01581085,Iron,County
WI,55,053,00000,01581086,Jackson,County
WI,55,055,00000,01581087,Jefferson,County
WI,55,057,00000,01581088,Juneau,County
WI,55,059,00000,01581089,Kenosha,County
WI,55,061,00000,01581090,Kewaunee,County
WI,55,063,00000,01581091,La Crosse,County
WI,55,065,00000,01581092,Lafayette,County
WI,55,067,00000,01581093,Langlade,County
WI,55,069,00000,01581094,Lincoln,County
WI,55,071,00000,01581095,Manitowoc,County
WI,55,073,00000,01581096,Marathon,County
WI,55,075,00000,01581097,Marinette,County
WI,55,077,00000,01581098,Marquette,County
WI,55,078,00000,01581099,Menominee,County
WI,55,079,00000,01581100,Milwaukee,County
WI,55,081,00000,01581101,Monroe,County
WI,55,083,00000,01581102,Oconto,County
WI,55,085,00000,01581103,Oneida,County
WI,55,087,00000,01581104,Outagamie,County
WI,55,089,00000,01581105,Ozaukee,County
WI,55,091,00000,01581106,Pepin,County
WI,55,093,00000,01581107,Pierce,County
WI,55,095,00000,01581108,Polk,County
WI,55,097,00000,01581109,Portage,County
WI,55,099,00000,01581110,Price,County
WI,55,101,00000,01581111,Racine,County
WI,55,103,00000,01581112,Richland,County
WI,55,105,00000,01581113,Rock,County
WI,55,107,00000,01581114,Rusk,County
WI,55,111,00000,01581115,Sauk,County
WI,55,113,00000,01581116,Sawyer,County
WI,55,115,00000,01581117,Shawano,County
WI,55,117,00000,01581118,Sheboygan,County
WI,55,109,00000,01581833,St. Croix,County
WI,55,119,00000,01581119,Taylor,County
WI,55,121,00000,01581120,Trempealeau,County
WI,55,123,00000,01581121,Vernon,County
WI,55,125,00000,01581122,Vilas,County
WI,55,127,00000,01581123,Walworth,County
WI,55,129,00000,01581124,Washburn,County
WI,55,131,00000,01581125,Washington,County
WI,55,133,00000,01581126,Waukesha,County
WI,55,135,00000,01581127,Waupaca,County
WI,55,137,00000,01581128,Waushara,County
WI,55,139,00000,01581129,Winnebago,County
WI,55,141,00000,01581130,Wood,County
WY,56,001,00000,01605066,Albany,County
WY,56,003,00000,01605067,Big Horn,County
WY,56,005,00000,01605068,Campbell,County
WY,56,007,00000,01605069,Carbon,County
WY,56,009,00000,01605070,Converse,County
WY,56,011,00000,01605071,Crook,County
WY,56,013,00000,01605072,Fremont,County
WY,56,015,00000,01605073,Goshen,County
WY,56,017,00000,01605074,Hot Springs,County
WY,56,019,00000,01609191,Johnson,County
WY,56,021,00000,01605075,Laramie,County
WY,56,023,00000,01605076,Lincoln,County
WY,56,025,00000,01605077,Natrona,County
WY,56,027,00000,01605078,Niobrara,County
WY,56,029,00000,01605079,Park,County
WY,56,031,00000,01605080,Platte,County
WY,56,033,00000,01605081,Sheridan,County
WY,56,035,00000,01605082,Sublette,County
WY,56,037,00000,01609192,Sweetwater,County
WY,56,039,00000,01605083,Teton,County
WY,56,041,00000,01605084,Uinta,County
WY,56,043,00000,01605085,Washakie,County
WY,56,045,00000,01605086,Weston,County
